24.7713105,121.01808570000003
24.7718083,121.01852269999995
24.7703771,121.01924699999995
24.7703771,121.01924699999995
24.7736866,121.01599570000008
24.7730433,121.01280029999998
24.7656491,121.02452900000003
24.7622827,121.02021919999993
24.7627456,121.01933229999997
24.7719762,121.0283872
24.8078284,121.00599190000003
24.7890674,120.99926340000002
24.7738145,121.00937640000006
24.8160556,120.99377300000003
24.8016432,120.97169550000001
24.80126,120.97055399999999
24.808314,120.98100010000007
24.7984085,120.96559350000007
24.8128611,120.97284300000001
24.8125396,120.97841240000002
24.8107423,120.97646669999995
24.8077169,120.97724189999997
24.8098441,120.98009260000003
24.8030264,120.97172550000005
24.809542,120.97371900000007
24.8156198,120.97675449999997
24.7896068,121.00078329999997
24.7815998,121.02194750000001
24.7848061,121.01333360000001
24.7979985,120.99105869999994
24.7991719,120.99240800000007
24.8000704,120.99075070000004
24.8130659,120.98060800000007
24.801623,120.96379150000007
24.8006042,120.98975280000002
24.803103,120.983294
24.763925,120.98794380000004
24.7917615,120.96837860000005
24.7851641,120.96747770000002
24.7736302,120.96682129999999
24.795899,120.97990000000004
24.8036049,120.98676019999994
24.804347,120.97350699999993
24.7980684,120.97366799999998
24.799247,120.96408900000006
24.8008758,120.96738920000007
24.7767284,121.02404660000002
24.7769462,121.01961210000002
24.7758662,121.02582940000002
24.777597,121.021076
24.7931734,120.9633546
24.7882588,120.96730339999999
24.8011508,120.9931269
24.8019762,120.99519039999996
24.7963471,121.00243499999999
24.796193,120.99824650000005
24.7934375,120.97428209999998
24.7806712,120.99061099999994
24.778065,120.98816899999997
24.7739636,121.01932590000001
24.7832043,121.01145399999996
24.785733,121.01050299999997
24.7980311,120.99674090000008
24.797568,120.97680000000003
24.7927509,121.01019129999997
24.7929073,121.00752499999999
24.7949205,120.96260389999998
24.7746385,120.98503900000003
24.7778469,120.98449000000005
24.8032338,120.96886340000003
24.7917441,121.0148838
24.7816587,121.00590699999998
24.7816544,120.99815089999993
24.7852909,121.01392370000008
24.787139,121.01728049999997
24.8017534,120.97067489999995
24.7973736,120.98573799999997
24.7945855,120.97780220000004
24.7721768,121.0238134
24.8072963,120.97140569999999
24.783302,121.023008
24.7872204,121.01932510000006
24.7846951,121.01809030000004
24.8230306,120.96648299999993
24.8079157,120.96750509999993
24.812867,120.964159
24.815398,120.96101599999997
24.8128249,120.95920290000004
24.8102453,120.96597559999998
24.8058545,120.96173309999995
24.816247,120.97330599999998
24.817797,120.97466910000003
24.8113724,120.95623090000004
24.8045972,120.96532339999999
24.8355189,120.92940509999994
24.8409764,120.93239169999993
24.804399,120.95652199999995
24.8390614,120.93343490000007
24.8354255,120.94490359999998
24.8407081,120.93745130000002
24.8157687,120.96603389999996
24.8450251,120.92901719999998
24.8042424,120.96690660000002
24.8098188,120.9640286
24.805119,120.95297789999995
24.8400288,120.92957839999997
24.817883,120.97079600000006
24.8206472,120.97409210000001
24.821983,120.97537940000007
24.8078891,120.96123899999998
24.810943,120.96247199999993
24.8081129,120.95809220000001
24.819801,120.96122220000007
24.8232533,120.96855570000002
24.796062,120.95445900000004
24.7863632,120.9248771
24.7350592,120.9126192
24.7509214,120.90843569999993
24.7888641,120.92905999999994
24.7564582,120.95271200000002
24.7764831,120.943623
24.7418258,120.90597060000005
24.7983671,120.94179299999996
24.7960214,120.94378310000002
24.792724,120.94247599999994
24.7996611,120.95235000000002
24.796179,120.94105319999994
24.80529,120.94020699999999
24.7566286,120.95218890000001
24.7907964,120.92613860000006
24.7919761,120.92754400000001
24.8188611,120.924936
24.7965762,120.95141460000002
24.7602837,120.95820260000005
24.7604655,120.95821739999997
